date,type,tweet_count
2018-09-17,original,170
2018-09-18,original,169
2018-09-19,original,169
2018-09-20,original,240
2018-09-21,original,183
2018-09-22,original,169
2018-09-23,original,181
2018-09-24,original,166
2018-09-25,original,166
2018-09-26,original,151
2018-09-27,original,149
2018-09-28,original,172
2018-09-29,original,124
2018-09-30,original,125
2018-10-01,original,178
2018-10-02,original,167
2018-10-03,original,162
2018-10-04,original,234
2018-10-05,original,230
2018-10-06,original,155
2018-10-07,original,206
2018-10-08,original,199
2018-10-09,original,212
2018-10-10,original,237
2018-10-11,original,200
2018-10-12,original,151
2018-10-13,original,167
2018-10-14,original,126
2018-10-15,original,178
2018-10-16,original,176
2018-10-17,original,151
2018-10-18,original,171
2018-10-19,original,162
2018-10-20,original,161
2018-10-21,original,169
2018-10-22,original,186
2018-10-23,original,181
2018-10-24,original,127
2018-10-25,original,206
2018-10-26,original,170
2018-10-27,original,151
2018-10-28,original,147
2018-10-29,original,160
2018-10-30,original,153
2018-10-31,original,128
2018-11-01,original,141
2018-11-02,original,145
2018-11-03,original,106
2018-11-04,original,132
2018-11-05,original,132
2018-11-06,original,186
2018-11-07,original,169
2018-11-08,original,126
2018-11-09,original,180
2018-11-10,original,123
2018-11-11,original,109
2018-11-12,original,131
2018-11-13,original,157
2018-11-14,original,148
2018-11-15,original,119
2018-11-16,original,170
2018-11-17,original,134
2018-11-18,original,165
2018-11-19,original,152
2018-11-20,original,170
2018-11-21,original,163
2018-11-22,original,94
2018-11-23,original,111
2018-11-24,original,115
2018-11-25,original,167
2018-11-26,original,221
2018-11-27,original,213
2018-11-28,original,209
2018-11-29,original,206
2018-11-30,original,219
2018-12-01,original,339
2018-12-02,original,267
2018-12-03,original,223
2018-12-04,original,161
2018-12-05,original,152
2018-12-06,original,141
2018-12-07,original,153
2018-12-08,original,129
2018-12-09,original,127
2018-12-10,original,169
2018-12-11,original,149
2018-12-12,original,150
2018-12-13,original,212
2018-12-14,original,247
2018-12-15,original,176
2018-12-16,original,187
2018-12-17,original,178
2018-12-18,original,160
2018-12-19,original,174
2018-12-20,original,147
2018-12-21,original,123
2018-12-22,original,116
2018-12-23,original,123
2018-12-24,original,139
2018-12-25,original,145
2018-12-26,original,157
2018-12-27,original,158
2018-12-28,original,186
2018-12-29,original,165
2018-12-30,original,132
2018-12-31,original,156
2019-01-01,original,141
2019-01-02,original,134
2019-01-03,original,159
2019-01-04,original,164
2019-01-05,original,165
2019-01-06,original,143
2019-01-07,original,244
2019-01-08,original,160
2019-01-09,original,187
2019-01-10,original,215
2019-01-11,original,237
2019-01-12,original,161
2019-01-13,original,174
2019-01-14,original,223
2019-01-15,original,158
2019-01-16,original,178
2019-01-17,original,196
2019-01-18,original,204
2019-01-19,original,204
2019-01-20,original,338
2019-01-21,original,429
2019-01-22,original,425
2019-01-23,original,404
2019-01-24,original,296
2019-01-25,original,265
2019-01-26,original,165
2019-01-27,original,196
2019-01-28,original,292
2019-01-29,original,228
2019-01-30,original,236
2019-01-31,original,252
2019-02-01,original,474
2019-02-02,original,283
2019-02-03,original,457
2019-02-04,original,348
2019-02-05,original,298
2019-02-06,original,271
2019-02-07,original,234
2019-02-08,original,242
2019-02-09,original,177
2019-02-10,original,257
2019-02-11,original,235
2019-02-12,original,253
2019-02-13,original,269
2019-02-14,original,256
2019-02-15,original,221
2019-02-16,original,172
2019-02-17,original,197
2019-02-18,original,219
2019-02-19,original,228
2019-02-20,original,219
2019-02-21,original,200
2019-02-22,original,191
2019-02-23,original,160
2019-02-24,original,232
2019-02-25,original,884
2019-02-26,original,223
2019-02-27,original,219
2019-02-28,original,189
2019-03-01,original,164
2019-03-02,original,97
2019-03-03,original,120
2019-03-04,original,153
2019-03-05,original,145
2019-03-06,original,142
2019-03-07,original,156
2019-03-08,original,132
2019-03-09,original,111
2019-03-10,original,111
2019-03-11,original,144
2019-03-12,original,112
2019-03-13,original,159
2019-03-14,original,123
2019-03-15,original,165
2019-03-16,original,111
2019-03-17,original,124
2019-03-18,original,124
2019-03-19,original,104
2019-03-20,original,177
2019-03-21,original,169
2019-03-22,original,114
2019-03-23,original,111
2019-03-24,original,146
2019-03-25,original,113
2019-03-26,original,91
2019-03-27,original,130
2019-03-28,original,100
2019-03-29,original,132
2019-03-30,original,109
2019-03-31,original,144
2019-04-01,original,125
2019-04-02,original,147
2019-04-03,original,96
2019-04-04,original,185
2019-04-05,original,157
2019-04-06,original,179
2019-04-07,original,104
2019-04-08,original,123
2019-04-09,original,114
2019-04-10,original,128
2019-04-11,original,129
2019-04-12,original,99
2019-04-13,original,124
2019-04-14,original,137
2019-04-15,original,139
2019-04-16,original,159
2019-04-17,original,143
2019-04-18,original,126
2019-04-19,original,109
2019-04-20,original,101
2019-04-21,original,83
2019-04-22,original,119
2019-04-23,original,112
2019-04-24,original,116
2019-04-25,original,111
2019-04-26,original,130
2019-04-27,original,95
2019-04-28,original,124
2019-04-29,original,92
2019-04-30,original,86
2019-05-01,original,81
2019-05-02,original,71
2019-05-03,original,64
2019-05-04,original,55
2019-05-05,original,64
2019-05-06,original,75
2019-05-07,original,104
2019-05-08,original,131
2019-05-09,original,117
2019-05-10,original,104
2019-05-11,original,80
2019-05-12,original,104
2019-05-13,original,119
2019-05-14,original,110
2019-05-15,original,152
2019-05-16,original,112
2019-05-17,original,288
2019-05-18,original,135
2019-05-19,original,121
2019-05-20,original,146
2019-05-21,original,111
2019-05-22,original,109
2019-05-23,original,103
2019-05-24,original,130
2019-05-25,original,83
2019-05-26,original,78
2019-05-27,original,77
2019-05-28,original,94
2019-05-29,original,104
2019-05-30,original,85
2019-05-31,original,74
2019-06-01,original,92
2019-06-02,original,114
2019-06-03,original,109
2019-06-04,original,95
2019-06-05,original,113
2019-06-06,original,91
2019-06-07,original,90
2019-06-08,original,106
2019-06-09,original,94
2019-06-10,original,111
2019-06-11,original,118
2019-06-12,original,114
2019-06-13,original,94
2019-06-14,original,96
2019-06-15,original,96
2019-06-16,original,90
2019-06-17,original,120
2019-06-18,original,100
2019-06-19,original,158
2019-06-20,original,128
2019-06-21,original,87
2019-06-22,original,85
2019-06-23,original,119
2019-06-24,original,117
2019-06-25,original,121
2019-06-26,original,101
2019-06-27,original,92
2019-06-28,original,82
2019-06-29,original,90
2019-06-30,original,102
2019-07-01,original,103
2019-07-02,original,96
2019-07-03,original,99
2019-07-04,original,153
2019-07-05,original,89
2019-07-06,original,71
2019-07-07,original,95
2019-07-08,original,77
2019-07-09,original,87
2019-07-10,original,72
2019-07-11,original,71
2019-07-12,original,96
2019-07-13,original,85
2019-07-14,original,715
2019-07-15,original,201
2019-07-16,original,183
2019-07-17,original,128
2019-07-18,original,169
2019-07-19,original,121
2019-07-20,original,139
2019-07-21,original,92
2019-07-22,original,111
2019-07-23,original,117
2019-07-24,original,108
2019-07-25,original,100
2019-07-26,original,72
2019-07-27,original,101
2019-07-28,original,94
2019-07-29,original,121
2019-07-30,original,108
2019-07-31,original,127
2019-08-01,original,138
2019-08-02,original,2431
2019-08-03,original,998
2019-08-04,original,362
2019-08-05,original,197
2019-08-06,original,263
2019-08-07,original,288
2019-08-08,original,181
2019-08-09,original,157
2019-08-10,original,123
2019-08-11,original,110
2019-08-12,original,167
2019-08-13,original,177
2019-08-14,original,176
2019-08-15,original,251
2019-08-16,original,178
2019-08-17,original,111
2019-08-18,original,101
2019-08-19,original,183
2019-08-20,original,139
2019-08-21,original,126
2019-08-22,original,105
2019-08-23,original,107
2019-08-24,original,82
2019-08-25,original,68
2019-08-26,original,93
2019-08-27,original,105
2019-08-28,original,131
2019-08-29,original,103
2019-08-30,original,96
2019-08-31,original,74
2019-09-01,original,73
2019-09-02,original,88
2019-09-03,original,91
2019-09-04,original,118
2019-09-05,original,121
2019-09-06,original,117
2019-09-07,original,175
2019-09-08,original,110
2019-09-09,original,114
2019-09-10,original,82
2019-09-11,original,113
2019-09-12,original,113
2019-09-13,original,115
2019-09-14,original,126
2019-09-15,original,144
2019-09-16,original,204
2019-09-17,original,169
2019-09-18,original,111
2019-09-19,original,117
2019-09-20,original,87
2019-09-21,original,102
2019-09-22,original,101
2019-09-23,original,388
2019-09-24,original,123
2019-09-25,original,110
2019-09-26,original,117
2019-09-27,original,112
2019-09-28,original,94
2019-09-29,original,94
2019-09-30,original,116
2019-10-01,original,94
2019-10-02,original,108
2019-10-03,original,129
2019-10-04,original,138
2019-10-05,original,101
2019-10-06,original,101
2019-10-07,original,95
2019-10-08,original,132
2019-10-09,original,148
2019-10-10,original,150
2019-10-11,original,141
2019-10-12,original,93
2019-10-13,original,97
2019-10-14,original,101
2019-10-15,original,101
2019-10-16,original,147
2019-10-17,original,103
2019-10-18,original,111
2019-10-19,original,106
2019-10-20,original,132
2019-10-21,original,110
2019-10-22,original,128
2019-10-23,original,111
2019-10-24,original,105
2019-10-25,original,109
2019-10-26,original,82
2019-10-27,original,92
2019-10-28,original,132
2019-10-29,original,121
2019-10-30,original,135
2019-10-31,original,102
2019-11-01,original,105
2019-11-02,original,102
2019-11-03,original,93
2019-11-04,original,87
2019-11-05,original,116
2019-11-06,original,117
2019-11-07,original,117
2019-11-08,original,103
2019-11-09,original,85
2019-11-10,original,82
2019-11-11,original,96
2019-11-12,original,104
2019-11-13,original,98
2019-11-14,original,112
2019-11-15,original,95
2019-11-16,original,133
2019-11-17,original,130
2019-11-18,original,223
2019-11-19,original,114
2019-11-20,original,118
2019-11-21,original,97
2019-11-22,original,87
2019-11-23,original,79
2019-11-24,original,79
2019-11-25,original,88
2019-11-26,original,94
2019-11-27,original,100
2019-11-28,original,77
2019-11-29,original,86
2019-11-30,original,84
2019-12-01,original,309
2019-12-02,original,307
2019-12-03,original,163
2019-12-04,original,128
2019-12-05,original,111
2019-12-06,original,98
2019-12-07,original,84
2019-12-08,original,88
2019-12-09,original,98
2019-12-10,original,85
2019-12-11,original,122
2019-12-12,original,119
2019-12-13,original,108
2019-12-14,original,130
2019-12-15,original,92
2019-12-16,original,105
2019-12-17,original,113
2019-12-18,original,106
2019-12-19,original,89
2019-12-20,original,109
2019-12-21,original,68
2019-12-22,original,78
2019-12-23,original,82
2019-12-24,original,71
2019-12-25,original,82
2019-12-26,original,130
2019-12-27,original,110
2019-12-28,original,99
2019-12-29,original,108
2019-12-30,original,117
2019-12-31,original,86
2020-01-01,original,64
2020-01-02,original,84
2020-01-03,original,81
2020-01-04,original,89
2020-01-05,original,81
2020-01-06,original,86
2020-01-07,original,86
2020-01-08,original,109
2020-01-09,original,144
2020-01-10,original,121
2020-01-11,original,85
2020-01-12,original,87
2020-01-13,original,132
2020-01-14,original,127
2020-01-15,original,144
2020-01-16,original,104
2020-01-17,original,98
2020-01-18,original,66
2020-01-19,original,102
2020-01-20,original,167
2020-01-21,original,134
2020-01-22,original,100
2020-01-23,original,124
2020-01-24,original,115
2020-01-25,original,86
2020-01-26,original,67
2020-01-27,original,79
2020-01-28,original,103
2020-01-29,original,101
2020-01-30,original,97
2020-01-31,original,100
2020-02-01,original,135
2020-02-02,original,159
2020-02-03,original,151
2020-02-04,original,146
2020-02-05,original,153
2020-02-06,original,142
2020-02-07,original,150
2020-02-08,original,126
2020-02-09,original,117
2020-02-10,original,125
2020-02-11,original,145
2020-02-12,original,196
2020-02-13,original,185
2020-02-14,original,172
2020-02-15,original,133
2020-02-16,original,166
2020-02-17,original,172
2020-02-18,original,126
2020-02-19,original,135
2020-02-20,original,148
2020-02-21,original,151
2020-02-22,original,116
2020-02-23,original,105
2020-02-24,original,104
2020-02-25,original,152
2020-02-26,original,120
2020-02-27,original,124
2020-02-28,original,136
2020-02-29,original,104
2020-03-01,original,96
2020-03-02,original,103
2020-03-03,original,84
2020-03-04,original,76
2020-03-05,original,112
2020-03-06,original,97
2020-03-07,original,89
2020-03-08,original,96
2020-03-09,original,100
2020-03-10,original,72
2020-03-11,original,55
2020-03-12,original,56
2020-03-13,original,64
2020-03-14,original,66
2020-03-15,original,84
2020-03-16,original,88
2020-03-17,original,56
2020-03-18,original,78
2020-03-19,original,92
2020-03-20,original,76
2020-03-21,original,62
2020-03-22,original,59
2020-03-23,original,62
2020-03-24,original,80
2020-03-25,original,81
2020-03-26,original,73
2020-03-27,original,87
2020-03-28,original,65
2020-03-29,original,64
2020-03-30,original,78
2020-03-31,original,97
2020-04-01,original,84
2020-04-02,original,64
2020-04-03,original,73
2020-04-04,original,97
2020-04-05,original,73
2020-04-06,original,81
2020-04-07,original,131
2020-04-08,original,111
2020-04-09,original,121
2020-04-10,original,102
2020-04-11,original,98
2020-04-12,original,97
2020-04-13,original,127
2020-04-14,original,81
2020-04-15,original,93
2020-04-16,original,87
2020-04-17,original,108
2020-04-18,original,104
2020-04-19,original,91
2020-04-20,original,107
2020-04-21,original,97
2020-04-22,original,90
2020-04-23,original,105
2020-04-24,original,112
2020-04-25,original,96
2020-04-26,original,168
2020-04-27,original,115
2020-04-28,original,108
2020-04-29,original,97
2020-04-30,original,164
2020-05-01,original,134
2020-05-02,original,93
2020-05-03,original,113
2020-05-04,original,137
2020-05-05,original,112
2020-05-06,original,164
2020-05-07,original,260
2020-05-08,original,215
2020-05-09,original,125
2020-05-10,original,115
2020-05-11,original,107
2020-05-12,original,128
2020-05-13,original,99
2020-05-14,original,125
2020-05-15,original,174
2020-05-16,original,105
2020-05-17,original,164
2020-05-18,original,123
2020-05-19,original,126
2020-05-20,original,99
2020-05-21,original,98
2020-05-22,original,263
2020-05-23,original,123
2020-05-24,original,115
2020-05-25,original,97
2020-05-26,original,179
2020-05-27,original,566
2020-05-28,original,654
2020-05-29,original,1026
2020-05-30,original,837
2020-05-31,original,994
2020-06-01,original,1179
2020-06-02,original,1364
2020-06-03,original,1112
2020-06-04,original,1057
2020-06-05,original,982
2020-06-06,original,956
2020-06-07,original,1017
2020-06-08,original,1037
